rack_id,sample_count,failed_count,failure_rate,expected_failed_at_global_rate,lift_vs_global
4085.0,192,0,0.0,0.9404487794931051,0.0
4088.0,132,0,0.0,0.6465585359015098,0.0
4104.0,131,0,0.0,0.6416603651749831,0.0
4107.0,108,0,0.0,0.5290024384648716,0.0
4176.0,156,0,0.0,0.7641146333381479,0.0
4178.0,276,0,0.0,1.3518951205213385,0.0
4201.0,147,0,0.0,0.7200310967994086,0.0
4214.0,192,0,0.0,0.9404487794931051,0.0
4259.0,168,0,0.0,0.822892682056467,0.0
4266.0,191,0,0.0,0.9355506087665786,0.0
4287.0,167,0,0.0,0.8179945113299404,0.0
4315.0,144,0,0.0,0.7053365846198288,0.0
4335.0,192,0,0.0,0.9404487794931051,0.0
4401.0,179,0,0.0,0.8767725600482594,0.0
4413.0,190,0,0.0,0.9306524380400519,0.0
4419.0,131,0,0.0,0.6416603651749831,0.0
4448.0,168,0,0.0,0.822892682056467,0.0
4455.0,137,0,0.0,0.6710493895341427,0.0
4487.0,132,0,0.0,0.6465585359015098,0.0
4490.0,176,0,0.0,0.8620780478686797,0.0
4492.0,132,0,0.0,0.6465585359015098,0.0
4517.0,156,0,0.0,0.7641146333381479,0.0
4520.0,107,0,0.0,0.5241042677383451,0.0
4530.0,132,0,0.0,0.6465585359015098,0.0
4572.0,132,0,0.0,0.6465585359015098,0.0
4579.0,288,0,0.0,1.4106731692396577,0.0
4593.0,177,0,0.0,0.8669762185952062,0.0
4595.0,156,0,0.0,0.7641146333381479,0.0
4609.0,168,0,0.0,0.822892682056467,0.0
4614.0,126,0,0.0,0.6171695115423502,0.0
4625.0,192,0,0.0,0.9404487794931051,0.0
4632.0,143,0,0.0,0.7004384138933023,0.0
4648.0,133,0,0.0,0.6514567066280363,0.0
4649.0,156,0,0.0,0.7641146333381479,0.0
4655.0,192,0,0.0,0.9404487794931051,0.0
4672.0,263,0,0.0,1.288218901076493,0.0
4692.0,184,0,0.0,0.9012634136808924,0.0
4701.0,108,0,0.0,0.5290024384648716,0.0
4704.0,180,0,0.0,0.8816707307747861,0.0
4717.0,192,0,0.0,0.9404487794931051,0.0
4727.0,180,0,0.0,0.8816707307747861,0.0
4731.0,192,0,0.0,0.9404487794931051,0.0
4749.0,192,0,0.0,0.9404487794931051,0.0
4808.0,132,0,0.0,0.6465585359015098,0.0
4836.0,120,0,0.0,0.5877804871831906,0.0
4895.0,122,0,0.0,0.5975768286362438,0.0
4929.0,136,0,0.0,0.6661512188076162,0.0
4935.0,144,0,0.0,0.7053365846198288,0.0
4942.0,108,0,0.0,0.5290024384648716,0.0
4978.0,119,0,0.0,0.5828823164566641,0.0
5006.0,120,0,0.0,0.5877804871831906,0.0
5008.0,191,0,0.0,0.9355506087665786,0.0
5016.0,192,0,0.0,0.9404487794931051,0.0
5033.0,168,0,0.0,0.822892682056467,0.0
5053.0,179,0,0.0,0.8767725600482594,0.0
5089.0,177,0,0.0,0.8669762185952062,0.0
5090.0,153,0,0.0,0.7494201211585682,0.0
5112.0,144,0,0.0,0.7053365846198288,0.0
5153.0,155,0,0.0,0.7592164626116213,0.0
5155.0,132,0,0.0,0.6465585359015098,0.0
5181.0,192,0,0.0,0.9404487794931051,0.0
5213.0,132,0,0.0,0.6465585359015098,0.0
5227.0,191,0,0.0,0.9355506087665786,0.0
5247.0,132,0,0.0,0.6465585359015098,0.0
